Time,Temperature,Humidity,WaterFlow,Power,Current,Battery,Motion,GroundTruthAnomaly,EventCode
2026-03-03 04:50:00,20.769,48.783,0.021,337.526,1.5894,34.46,0,0,0
2026-03-03 04:55:00,20.811,47.196,0.019,281.06,1.2418,34.039,0,0,0
2026-03-03 05:00:00,20.878,52.851,0.0,300.108,1.3982,32.197,0,0,0
2026-03-03 05:05:00,20.589,48.969,0.032,236.478,1.1025,33.62,0,0,0
2026-03-03 05:10:00,21.217,50.341,0.025,221.203,1.0095,34.911,0,0,0
2026-03-03 05:15:00,21.233,49.242,0.022,211.213,0.8926,34.762,0,0,0
2026-03-03 05:20:00,20.563,50.697,0.035,327.864,1.4647,32.248,0,0,0
2026-03-03 05:25:00,21.368,48.419,0.049,272.064,1.2975,30.915,0,0,0
2026-03-03 05:30:00,21.879,49.72,0.048,,0.8163,31.238,0,0,0
2026-03-03 05:35:00,21.259,50.766,0.044,284.151,1.3876,32.823,0,0,0
2026-03-03 05:40:00,21.12,48.053,0.024,217.416,0.8253,35.573,0,0,0
2026-03-03 05:45:00,21.228,48.518,0.016,375.899,1.5058,32.388,0,0,0
2026-03-03 05:50:00,21.533,49.061,0.004,346.218,1.5843,32.698,1,0,0
2026-03-03 05:55:00,20.753,47.022,0.015,319.01,1.3215,32.791,0,0,0
2026-03-03 06:00:00,21.458,48.739,0.03,434.893,2.0543,33.054,1,0,0
2026-03-03 06:05:00,21.305,49.619,0.01,320.952,1.5024,33.982,1,0,0
2026-03-03 06:10:00,22.131,48.59,0.032,376.129,1.7624,32.237,1,0,0
2026-03-03 06:15:00,21.466,48.723,0.006,1918.576,8.4124,35.953,1,0,0
2026-03-03 06:20:00,22.154,49.077,0.0,375.254,1.5578,34.29,1,0,0
2026-03-03 06:25:00,21.228,47.833,0.05,387.24,1.5509,38.419,1,0,0
2026-03-03 06:30:00,21.864,50.157,0.018,292.734,1.3924,33.143,1,0,0
2026-03-03 06:35:00,21.814,51.397,0.009,299.823,1.1836,37.502,0,0,0
2026-03-03 06:40:00,21.443,47.874,0.003,241.106,1.1751,37.429,0,0,0
2026-03-03 06:45:00,21.855,49.481,3.923,380.563,1.7082,34.961,1,0,0
2026-03-03 06:50:00,22.263,48.072,0.064,315.449,1.3654,35.232,0,0,0
2026-03-03 06:55:00,21.771,49.057,0.02,300.146,1.3403,34.7,0,0,0
2026-03-03 07:00:00,21.338,51.112,0.025,2334.672,10.188,34.985,1,0,0
2026-03-03 07:05:00,21.971,49.104,0.057,295.729,1.2696,36.626,0,0,0
2026-03-03 07:10:00,21.708,44.89,0.0,391.813,1.8176,36.946,1,0,0
2026-03-03 07:15:00,21.951,48.793,3.675,434.752,2.0015,34.81,1,0,0
2026-03-03 07:20:00,22.089,50.087,0.091,349.186,1.5307,40.961,1,0,0
2026-03-03 07:25:00,21.568,47.362,4.076,358.647,1.5113,37.45,1,0,0
2026-03-03 07:30:00,21.647,49.445,0.028,399.476,1.8413,38.265,1,0,0
2026-03-03 07:35:00,22.429,46.302,0.012,224.836,0.8157,37.564,0,0,0
2026-03-03 07:40:00,22.125,44.762,0.023,271.977,1.218,38.448,1,0,0
2026-03-03 07:45:00,21.458,47.581,0.02,371.167,1.6729,38.667,1,0,0
2026-03-03 07:50:00,22.679,44.056,0.05,331.346,1.3744,39.564,1,0,0
2026-03-03 07:55:00,22.547,46.677,0.027,274.917,1.2732,39.919,1,0,0
2026-03-03 08:00:00,22.25,49.316,0.007,272.53,1.1828,41.53,0,0,0
2026-03-03 08:05:00,22.087,43.453,0.026,322.398,1.3581,41.053,0,0,0
2026-03-03 08:10:00,22.888,44.479,0.789,247.753,1.1542,42.167,1,0,0
2026-03-03 08:15:00,22.766,44.815,0.0,392.338,1.619,41.502,1,0,0
2026-03-03 08:20:00,23.526,46.45,0.0,195.311,0.9187,42.277,1,0,0
2026-03-03 08:25:00,22.887,45.797,1.48,311.593,1.1962,41.99,1,0,0
2026-03-03 08:30:00,22.923,48.866,0.014,338.615,1.4951,44.286,0,0,0
2026-03-03 08:35:00,22.776,47.957,0.027,218.128,0.9519,43.701,0,0,0
2026-03-03 08:40:00,23.168,47.023,1.633,334.951,1.4131,43.423,1,0,0
2026-03-03 08:45:00,23.148,46.287,0.044,370.803,1.6434,43.829,1,0,0
2026-03-03 08:50:00,23.414,46.626,0.074,233.303,1.008,44.404,1,0,0
2026-03-03 08:55:00,22.84,44.26,0.044,330.559,1.5216,45.076,1,0,0
2026-03-03 09:00:00,22.917,47.249,0.0,234.034,1.0624,45.415,0,0,0
2026-03-03 09:05:00,22.948,43.599,0.0,331.862,1.4791,45.137,0,0,0
2026-03-03 09:10:00,23.438,47.0,0.02,160.425,0.7208,47.604,0,0,0
2026-03-03 09:15:00,23.732,47.528,0.023,206.387,0.8596,48.185,0,0,0
2026-03-03 09:20:00,23.092,45.669,0.0,175.317,0.7381,50.11,0,0,0
2026-03-03 09:25:00,23.149,44.871,0.05,263.515,1.1656,47.026,1,0,0
2026-03-03 09:30:00,23.452,45.807,0.003,286.472,1.2317,49.433,0,0,0
2026-03-03 09:35:00,23.3,39.836,0.067,225.015,1.0672,46.075,0,0,0
2026-03-03 09:40:00,23.763,45.431,0.076,192.103,0.8427,50.693,0,0,0
2026-03-03 09:45:00,22.685,44.585,0.024,193.316,0.8706,47.779,0,0,0
2026-03-03 09:50:00,23.227,44.6,0.041,189.985,0.7138,49.006,0,0,0
2026-03-03 09:55:00,23.284,45.867,0.0,194.097,0.9194,51.503,0,0,0
2026-03-03 10:00:00,22.788,44.365,0.046,149.834,0.605,50.597,0,0,0
2026-03-03 10:05:00,23.304,42.354,0.018,204.399,0.8053,50.92,0,0,0
2026-03-03 10:10:00,23.362,44.059,0.003,198.153,0.9932,51.862,0,0,0
2026-03-03 10:15:00,23.652,44.344,0.023,175.54,0.819,54.217,0,0,0
2026-03-03 10:20:00,24.151,44.339,0.018,320.086,1.4698,52.259,1,0,0
2026-03-03 10:25:00,23.715,44.335,0.022,229.122,1.0325,54.116,0,0,0
2026-03-03 10:30:00,23.478,45.827,0.054,184.713,0.7956,54.169,0,0,0
2026-03-03 10:35:00,23.857,41.916,0.01,206.832,0.8769,56.508,0,0,0
2026-03-03 10:40:00,24.281,44.102,0.073,332.946,1.5099,57.093,0,0,0
2026-03-03 10:45:00,23.609,46.025,0.0,330.339,1.5269,53.612,0,0,0
2026-03-03 10:50:00,23.668,40.5,0.07,155.265,0.6696,58.477,0,0,0
2026-03-03 10:55:00,24.217,43.866,0.005,162.502,0.8723,56.538,0,0,0
2026-03-03 11:00:00,23.978,42.411,0.03,154.118,0.6543,58.354,0,0,0
2026-03-03 11:05:00,24.316,42.721,0.018,270.144,1.063,57.137,0,0,0
2026-03-03 11:10:00,24.117,41.685,0.021,284.74,1.1003,59.647,1,0,0
2026-03-03 11:15:00,24.4,42.936,0.05,319.527,1.2542,,1,0,0
2026-03-03 11:20:00,23.823,46.484,0.067,415.897,1.7751,60.37,1,0,0
2026-03-03 11:25:00,24.212,40.825,2.13,305.239,1.3086,60.032,1,0,0
2026-03-03 11:30:00,24.172,40.928,0.02,249.443,1.1391,60.915,0,0,0
2026-03-03 11:35:00,23.849,40.624,0.035,239.039,1.037,59.6,0,0,0
2026-03-03 11:40:00,23.755,46.014,0.01,177.914,0.841,64.515,0,0,0
2026-03-03 11:45:00,24.569,42.01,0.005,268.404,1.1706,63.347,0,0,0
2026-03-03 11:50:00,24.233,42.737,0.001,163.333,0.7112,61.838,0,0,0
2026-03-03 11:55:00,24.023,42.0,0.019,283.71,1.1873,62.418,0,0,0
2026-03-03 12:00:00,24.372,40.97,0.036,1081.409,4.8156,64.493,1,0,0
2026-03-03 12:05:00,24.824,42.193,0.0,836.425,3.5141,66.394,0,0,0
2026-03-03 12:10:00,23.653,46.99,0.029,1072.747,4.6882,63.791,1,0,0
2026-03-03 12:15:00,23.949,45.021,0.068,630.704,2.7277,67.706,0,0,0
2026-03-03 12:20:00,24.171,40.933,0.058,848.17,3.7502,66.413,0,0,0
2026-03-03 12:25:00,25.025,43.589,0.015,894.184,3.8861,65.666,0,0,0
2026-03-03 12:30:00,24.631,40.884,0.0,951.391,4.1372,66.866,0,0,0
2026-03-03 12:35:00,24.819,39.142,0.041,1111.648,4.8119,70.691,1,0,0
2026-03-03 12:40:00,24.168,44.137,2.251,922.74,4.1234,66.483,1,0,0
2026-03-03 12:45:00,24.191,44.354,0.058,909.992,3.9567,67.959,0,0,0
2026-03-03 12:50:00,24.755,44.114,0.025,927.335,4.1895,70.973,0,0,0
2026-03-03 12:55:00,24.633,41.354,0.076,712.606,3.1201,70.349,0,0,0
2026-03-03 13:00:00,24.817,41.87,1.578,1111.594,4.8348,69.313,1,0,0
2026-03-03 13:05:00,24.571,43.493,0.053,884.686,3.8348,72.417,0,0,0
2026-03-03 13:10:00,24.745,42.823,0.027,660.001,2.9147,72.951,0,0,0
2026-03-03 13:15:00,24.713,41.388,0.022,968.694,4.1646,72.386,0,0,0
2026-03-03 13:20:00,24.939,39.162,0.0,919.407,4.0091,71.421,0,0,0
2026-03-03 13:25:00,24.957,42.263,0.045,980.903,4.2654,72.095,0,0,0
2026-03-03 13:30:00,24.114,43.985,0.047,232.214,1.0356,73.646,0,0,0
2026-03-03 13:35:00,23.9,39.874,0.075,322.088,1.4284,71.68,1,0,0
2026-03-03 13:40:00,25.042,43.169,0.055,287.11,1.2805,76.061,0,0,0
2026-03-03 13:45:00,25.111,42.607,0.015,274.496,1.2011,77.034,0,0,0
2026-03-03 13:50:00,24.341,43.355,0.005,349.751,1.6462,74.536,0,0,0
2026-03-03 13:55:00,24.049,43.571,0.0,214.566,0.9667,75.822,0,0,0
2026-03-03 14:00:00,24.735,40.75,0.067,205.049,1.1,77.456,0,0,0
2026-03-03 14:05:00,25.025,39.091,0.011,148.644,0.6503,78.992,0,0,0
2026-03-03 14:10:00,25.327,41.044,0.067,259.274,1.204,78.767,0,0,0
2026-03-03 14:15:00,24.876,43.611,0.043,228.317,0.9346,74.193,0,0,0
2026-03-03 14:20:00,24.562,41.043,0.038,258.479,1.2359,76.678,0,0,0
2026-03-03 14:25:00,24.374,40.78,3.447,160.897,0.6432,78.248,0,0,0
2026-03-03 14:30:00,24.685,38.764,0.047,243.803,1.0965,77.093,0,0,0
2026-03-03 14:35:00,24.57,45.213,0.03,236.694,1.008,80.835,0,0,0
2026-03-03 14:40:00,24.311,43.562,0.021,234.024,1.0537,80.923,0,0,0
2026-03-03 14:45:00,25.375,43.482,0.047,189.792,0.8064,77.563,0,0,0
2026-03-03 14:50:00,25.273,43.86,0.026,388.803,1.6273,78.841,1,0,0
2026-03-03 14:55:00,25.035,43.181,0.01,342.201,1.4661,78.248,0,0,0
2026-03-03 15:00:00,24.303,41.731,0.045,169.434,0.86,79.358,0,0,0
2026-03-03 15:05:00,24.911,41.905,0.028,271.219,1.2166,79.58,0,0,0
2026-03-03 15:10:00,24.822,41.462,0.042,90.0,0.2882,81.607,0,0,0
2026-03-03 15:15:00,24.738,47.008,0.019,270.619,1.2642,79.089,0,0,0
2026-03-03 15:20:00,25.005,43.302,0.0,227.146,0.9163,76.733,1,0,0
2026-03-03 15:25:00,24.773,41.505,0.073,207.312,0.9608,78.476,0,0,0
2026-03-03 15:30:00,24.792,43.218,0.069,165.17,0.7624,79.555,0,0,0
2026-03-03 15:35:00,24.737,40.604,0.052,226.75,1.0352,80.317,0,0,0
2026-03-03 15:40:00,24.613,45.177,0.02,285.983,1.3917,81.773,0,0,0
2026-03-03 15:45:00,23.849,41.326,0.022,138.958,0.5379,80.054,0,0,0
2026-03-03 15:50:00,24.481,43.467,0.065,222.618,1.0168,80.026,0,0,0
2026-03-03 15:55:00,24.234,44.535,0.021,215.451,1.0375,80.607,0,0,0
2026-03-03 16:00:00,23.957,43.362,0.014,331.958,1.3918,80.475,0,0,0
2026-03-03 16:05:00,24.969,42.895,0.077,270.078,1.1146,81.452,0,0,0
2026-03-03 16:10:00,24.961,42.802,0.029,182.931,0.7724,81.511,0,0,0
2026-03-03 16:15:00,24.805,42.741,0.074,223.119,0.9961,83.553,0,0,0
2026-03-03 16:20:00,24.391,41.866,0.0,336.002,1.348,81.136,0,0,0
2026-03-03 16:25:00,24.747,42.159,0.043,291.098,1.3098,82.173,0,0,0
2026-03-03 16:30:00,24.25,45.696,0.082,202.709,0.7687,81.969,0,0,0
2026-03-03 16:35:00,24.287,42.905,0.031,239.94,1.1467,84.065,0,0,0
2026-03-03 16:40:00,23.803,41.755,0.023,338.128,1.5112,82.673,1,0,0
2026-03-03 16:45:00,24.293,42.311,0.001,227.91,1.144,84.523,0,0,0
2026-03-03 16:50:00,24.143,45.294,0.057,164.889,0.7704,81.248,0,0,0
2026-03-03 16:55:00,23.633,44.604,0.011,223.143,0.9458,82.92,0,0,0
2026-03-03 17:00:00,24.038,44.473,0.028,338.289,1.4069,82.136,0,0,0
2026-03-03 17:05:00,23.993,43.079,0.0,337.399,1.4861,81.155,1,0,0
2026-03-03 17:10:00,24.615,44.654,0.069,354.17,1.5375,82.875,1,0,0
2026-03-03 17:15:00,24.264,42.545,0.059,369.073,1.6996,85.546,1,0,0
2026-03-03 17:20:00,23.918,43.319,0.029,484.842,2.0337,81.626,1,0,0
2026-03-03 17:25:00,23.964,45.616,0.001,364.839,1.7479,82.66,1,0,0
2026-03-03 17:30:00,23.855,45.53,0.068,426.03,1.9543,80.818,1,0,0
2026-03-03 17:35:00,23.73,42.276,0.021,1936.809,8.4046,80.52,0,0,0
2026-03-03 17:40:00,23.383,42.592,0.002,354.632,1.6857,81.439,1,0,0
2026-03-03 17:45:00,23.669,44.418,0.0,276.112,1.1378,81.845,0,0,0
2026-03-03 17:50:00,23.421,47.421,0.014,234.369,1.0354,81.799,0,0,0
2026-03-03 17:55:00,23.204,40.958,0.0,362.268,1.473,81.945,1,0,0
2026-03-03 18:00:00,23.779,45.001,0.014,328.843,1.5775,79.676,0,0,0
2026-03-03 18:05:00,23.695,42.118,0.049,332.507,1.3139,81.062,1,0,0
2026-03-03 18:10:00,22.89,43.549,1.347,378.058,1.5285,82.596,1,0,0
2026-03-03 18:15:00,23.43,44.133,3.116,418.559,1.769,79.636,1,0,0
2026-03-03 18:20:00,23.778,44.13,0.012,335.755,1.5656,80.96,1,0,0
2026-03-03 18:25:00,23.757,44.025,0.032,347.868,1.5889,81.739,0,0,0
2026-03-03 18:30:00,23.701,45.1,0.078,388.145,1.6974,79.924,1,0,0
2026-03-03 18:35:00,23.311,44.224,0.021,376.567,1.7188,81.395,1,0,0
2026-03-03 18:40:00,22.957,42.657,3.691,276.707,1.1938,78.376,1,0,0
2026-03-03 18:45:00,22.828,46.797,0.0,368.108,1.6343,81.754,1,0,0
2026-03-03 18:50:00,23.282,46.852,0.068,410.588,1.9173,80.724,1,0,0
2026-03-03 18:55:00,23.248,47.119,0.018,487.632,2.1004,80.002,1,0,0
2026-03-03 19:00:00,23.52,42.933,0.056,329.351,1.3707,81.338,0,0,0
2026-03-03 19:05:00,23.408,46.35,0.027,456.53,2.0225,78.879,1,0,0
2026-03-03 19:10:00,22.93,47.135,0.045,234.549,1.079,78.158,0,0,0
2026-03-03 19:15:00,22.494,44.168,0.047,390.526,1.7068,80.846,1,0,0
2026-03-03 19:20:00,22.77,46.148,0.019,466.082,2.1067,81.24,1,0,0
2026-03-03 19:25:00,22.911,46.03,0.057,351.545,1.5124,77.121,1,0,0
2026-03-03 19:30:00,22.716,49.663,0.011,454.875,1.9879,77.663,1,0,0
2026-03-03 19:35:00,22.537,49.92,0.049,348.525,1.5453,79.065,0,0,0
2026-03-03 19:40:00,22.78,43.568,0.02,419.693,1.8477,77.034,1,0,0
2026-03-03 19:45:00,22.468,51.162,0.039,387.882,1.8155,77.688,1,0,0
2026-03-03 19:50:00,22.376,45.134,0.018,258.076,1.1516,77.603,0,0,0
2026-03-03 19:55:00,22.657,48.656,0.031,506.315,2.1771,75.216,1,0,0
2026-03-03 20:00:00,,48.747,0.003,444.752,1.9759,76.307,1,0,0
2026-03-03 20:05:00,22.537,45.317,0.036,335.048,1.5374,75.279,0,0,0
2026-03-03 20:10:00,22.5,48.106,0.031,389.904,1.7572,73.064,1,0,0
2026-03-03 20:15:00,21.957,47.133,0.016,320.973,1.453,72.999,0,0,0
2026-03-03 20:20:00,22.14,48.434,2.762,424.21,1.7245,73.091,1,0,0
2026-03-03 20:25:00,22.764,47.96,0.033,343.385,1.2936,75.041,0,0,0
2026-03-03 20:30:00,21.806,,0.015,458.002,2.0933,74.661,1,0,0
2026-03-03 20:35:00,21.424,47.896,0.027,375.779,1.6689,73.908,1,0,0
2026-03-03 20:40:00,21.466,47.566,0.005,339.332,1.4736,73.0,1,0,0
2026-03-03 20:45:00,22.081,49.948,0.089,330.79,1.4938,72.508,0,0,0
2026-03-03 20:50:00,22.035,49.127,0.056,326.194,1.5724,71.849,1,0,0
2026-03-03 20:55:00,21.936,49.506,0.037,310.605,1.4635,71.581,0,0,0
2026-03-03 21:00:00,22.356,47.098,0.059,396.492,1.8009,71.213,1,0,0
2026-03-03 21:05:00,20.949,46.518,0.0,452.612,1.8969,67.918,1,0,0
2026-03-03 21:10:00,21.977,47.482,0.0,440.652,1.8553,68.358,0,0,0
2026-03-03 21:15:00,22.339,47.49,1.83,320.676,1.2033,67.514,1,0,0
2026-03-03 21:20:00,21.353,50.125,0.0,553.703,2.4581,70.226,1,0,0
2026-03-03 21:25:00,21.57,50.569,0.024,416.773,1.9007,70.55,1,0,0
2026-03-03 21:30:00,21.395,48.634,0.035,449.664,2.0503,64.314,1,0,0
2026-03-03 21:35:00,21.301,51.589,0.053,353.635,1.5916,69.408,1,0,0
2026-03-03 21:40:00,21.456,51.576,1.197,487.169,2.1058,66.681,1,0,0
2026-03-03 21:45:00,22.027,49.65,0.04,2401.719,10.3971,67.555,1,0,0
2026-03-03 21:50:00,22.127,47.829,0.03,430.657,1.8064,66.277,1,0,0
2026-03-03 21:55:00,21.324,52.241,0.039,328.288,1.4143,67.156,1,0,0
2026-03-03 22:00:00,22.067,49.39,0.017,439.681,1.8334,64.785,1,0,0
2026-03-03 22:05:00,21.371,49.821,1.062,482.891,2.24,61.897,1,0,0
2026-03-03 22:10:00,21.932,49.075,,424.095,1.7397,63.252,1,0,0
2026-03-03 22:15:00,21.245,48.176,0.074,502.362,2.1684,63.651,1,0,0
2026-03-03 22:20:00,21.284,47.224,0.01,500.751,2.0223,62.017,1,0,0
2026-03-03 22:25:00,21.327,51.096,0.049,403.812,1.7794,62.79,1,0,0
2026-03-03 22:30:00,22.273,48.634,0.029,527.403,2.2929,61.165,1,0,0
2026-03-03 22:35:00,21.421,55.637,0.022,347.732,1.4833,59.828,0,0,0
2026-03-03 22:40:00,20.838,48.259,0.046,443.514,1.8537,58.55,1,0,0
2026-03-03 22:45:00,21.389,48.033,3.276,446.729,1.9425,59.047,1,0,0
2026-03-03 22:50:00,20.887,51.296,0.0,445.573,1.8937,59.397,1,0,0
2026-03-03 22:55:00,20.807,53.21,0.0,297.546,1.2827,55.606,1,0,0
2026-03-03 23:00:00,21.262,,0.062,337.412,1.6236,56.83,0,0,0
2026-03-03 23:05:00,20.922,51.642,0.061,272.977,1.2006,54.46,0,0,0
2026-03-03 23:10:00,20.975,47.368,0.077,437.789,1.9461,55.984,0,0,0
2026-03-03 23:15:00,20.851,49.54,0.03,435.89,1.858,58.161,0,0,0
2026-03-03 23:20:00,20.933,48.898,0.0,395.793,1.6581,54.042,0,0,0
2026-03-03 23:25:00,20.933,47.488,0.02,336.07,1.4593,56.333,0,0,0
2026-03-03 23:30:00,20.077,51.177,0.03,293.96,1.4784,59.01,0,0,0
2026-03-03 23:35:00,20.959,46.995,0.005,313.417,1.3397,56.377,0,0,0
2026-03-03 23:40:00,20.354,48.716,0.071,456.579,2.014,53.859,0,0,0
2026-03-03 23:45:00,20.166,50.19,0.086,311.779,1.2893,54.41,0,0,0
2026-03-03 23:50:00,20.624,49.721,0.042,220.376,0.7377,50.534,0,0,0
2026-03-03 23:55:00,20.649,51.988,0.03,406.642,1.7048,49.698,0,0,0
2026-03-04 00:00:00,20.602,51.88,0.0,527.528,2.4841,51.573,1,0,0
2026-03-04 00:05:00,21.112,52.992,0.069,441.24,1.9661,51.602,0,0,0
2026-03-04 00:10:00,20.329,52.789,0.032,407.043,1.901,52.124,0,0,0
2026-03-04 00:15:00,20.634,53.538,0.023,415.934,1.7806,49.111,0,0,0
2026-03-04 00:20:00,20.551,51.528,0.042,352.645,1.3447,49.74,0,0,0
2026-03-04 00:25:00,20.72,52.123,0.015,235.388,0.9347,49.178,0,0,0
2026-03-04 00:30:00,20.815,52.54,0.034,350.935,1.5576,48.236,0,0,0
2026-03-04 00:35:00,20.347,51.915,0.0,383.372,1.6858,47.823,0,0,0
2026-03-04 00:40:00,20.936,50.984,0.057,341.497,1.4839,46.152,0,0,0
2026-03-04 00:45:00,20.689,51.136,0.027,338.709,1.4302,47.362,0,0,0
2026-03-04 00:50:00,19.99,50.297,0.059,295.314,1.3592,46.749,0,0,0
2026-03-04 00:55:00,19.952,52.559,0.025,292.898,1.2334,45.315,0,0,0
2026-03-04 01:00:00,20.621,51.66,0.027,448.713,1.9756,46.499,0,0,0
2026-03-04 01:05:00,20.536,50.663,0.0,450.293,1.9734,46.572,0,0,0
2026-03-04 01:10:00,20.566,50.689,0.049,441.615,1.8906,45.584,1,0,0
2026-03-04 01:15:00,20.582,49.725,0.008,361.769,1.5024,42.547,0,0,0
2026-03-04 01:20:00,20.662,53.686,0.018,291.831,1.2346,43.81,0,0,0
2026-03-04 01:25:00,20.907,52.083,0.03,380.582,1.8046,41.85,0,0,0
2026-03-04 01:30:00,20.18,50.404,0.033,441.452,2.0084,42.926,0,0,0
2026-03-04 01:35:00,20.153,53.426,0.0,259.964,1.2119,40.991,0,0,0
2026-03-04 01:40:00,20.176,50.972,0.024,368.955,1.5412,43.846,0,0,0
2026-03-04 01:45:00,20.656,49.458,0.05,372.427,1.5042,42.691,0,0,0
2026-03-04 01:50:00,20.988,53.833,0.021,371.109,1.7012,42.84,0,0,0
2026-03-04 01:55:00,20.4,51.032,0.024,431.726,1.9495,42.29,0,0,0
2026-03-04 02:00:00,19.674,51.264,0.034,452.603,1.9788,39.916,0,0,0
2026-03-04 02:05:00,19.954,52.073,0.027,327.002,1.3921,39.302,0,0,0
2026-03-04 02:10:00,20.261,54.052,0.004,376.062,1.5179,42.181,0,0,0
2026-03-04 02:15:00,20.36,52.025,0.029,342.836,1.56,38.956,0,0,0
2026-03-04 02:20:00,20.415,49.823,0.055,302.574,1.4104,36.817,0,0,0
2026-03-04 02:25:00,20.577,52.949,0.004,351.346,1.4733,40.014,0,0,0
2026-03-04 02:30:00,20.46,51.084,0.021,372.467,1.5584,38.382,0,0,0
2026-03-04 02:35:00,20.943,55.34,0.0,346.523,1.6059,40.098,0,0,0
2026-03-04 02:40:00,20.347,51.922,0.054,285.158,1.1885,37.886,0,0,0
2026-03-04 02:45:00,20.29,47.881,0.028,307.133,1.4777,37.183,0,0,0
2026-03-04 02:50:00,20.77,52.525,0.009,306.535,1.324,39.204,0,0,0
2026-03-04 02:55:00,20.076,55.357,0.032,284.231,1.2049,34.32,0,0,0
2026-03-04 03:00:00,20.761,54.666,0.0,346.742,1.5112,35.471,0,0,0
2026-03-04 03:05:00,20.674,55.096,0.004,351.402,1.4969,34.751,0,0,0
2026-03-04 03:10:00,20.6,49.933,0.0,381.165,1.7473,32.532,0,0,0
2026-03-04 03:15:00,21.223,53.377,0.003,373.985,1.6969,36.888,1,0,0
2026-03-04 03:20:00,20.465,50.399,0.064,388.234,1.775,34.506,1,0,0
2026-03-04 03:25:00,21.421,52.064,0.012,409.316,1.7944,36.475,0,0,0
2026-03-04 03:30:00,20.639,49.328,0.042,408.566,1.7399,35.487,1,0,0
2026-03-04 03:35:00,20.289,50.417,0.009,323.049,1.4038,35.611,0,0,0
2026-03-04 03:40:00,20.781,50.314,0.049,310.52,1.316,33.825,0,0,0
2026-03-04 03:45:00,20.4,53.102,0.004,381.207,1.7747,33.18,0,0,0
2026-03-04 03:50:00,20.535,52.876,0.031,382.06,1.7413,34.292,0,0,0
2026-03-04 03:55:00,20.96,51.882,0.031,377.541,1.6342,35.378,0,0,0
2026-03-04 04:00:00,21.039,48.899,0.088,316.461,1.3018,33.776,0,0,0
2026-03-04 04:05:00,20.651,50.714,0.046,265.685,1.2784,32.664,0,0,0
2026-03-04 04:10:00,21.24,49.874,0.015,418.209,1.8292,31.794,0,0,0
2026-03-04 04:15:00,21.326,52.723,0.047,358.057,1.5464,33.787,0,0,0
2026-03-04 04:20:00,21.451,53.216,0.083,284.467,1.3608,32.549,0,0,0
2026-03-04 04:25:00,21.161,52.934,0.0,,1.6396,33.183,0,0,0
2026-03-04 04:30:00,21.482,49.607,0.009,277.329,1.1803,32.856,0,0,0
2026-03-04 04:35:00,20.376,45.968,0.024,382.959,1.6466,32.482,0,0,0
2026-03-04 04:40:00,20.953,47.65,0.02,385.247,1.5697,33.536,0,0,0
2026-03-04 04:45:00,20.793,53.318,0.022,251.819,1.1201,33.885,0,0,0
2026-03-04 04:50:00,21.17,49.964,0.0,333.046,1.387,35.972,0,0,0
2026-03-04 04:55:00,20.961,49.261,0.065,342.609,1.4439,34.143,0,0,0
2026-03-04 05:00:00,21.136,53.492,0.0,441.937,1.8651,35.391,0,0,0
2026-03-04 05:05:00,21.887,52.735,0.025,255.811,1.0653,31.778,0,0,0
2026-03-04 05:10:00,21.204,50.422,0.056,373.941,1.5587,30.622,0,0,0
2026-03-04 05:15:00,21.444,49.769,0.029,294.61,1.3007,33.032,0,0,0
2026-03-04 05:20:00,21.255,49.976,0.006,223.88,0.9609,34.382,0,0,0
2026-03-04 05:25:00,21.399,50.539,0.0,284.049,1.2388,34.2,0,0,0
2026-03-04 05:30:00,21.413,52.924,0.024,289.272,1.446,35.031,0,0,0
2026-03-04 05:35:00,21.606,50.717,0.011,229.382,0.9849,29.486,0,0,0
2026-03-04 05:40:00,21.896,51.175,0.035,303.27,1.367,35.259,0,0,0
2026-03-04 05:45:00,22.104,51.883,0.0,337.258,1.5238,33.984,0,0,0
2026-03-04 05:50:00,21.676,47.581,0.05,296.154,1.2826,31.277,0,0,0
2026-03-04 05:55:00,21.815,50.953,0.033,251.726,1.1164,34.802,0,0,0
2026-03-04 06:00:00,21.247,48.97,0.035,366.834,1.5966,34.106,1,0,0
2026-03-04 06:05:00,21.661,44.876,0.066,373.223,1.6389,34.571,1,0,0
2026-03-04 06:10:00,22.063,45.478,0.019,288.899,1.2092,35.656,0,0,0
2026-03-04 06:15:00,22.08,47.379,0.012,431.462,1.8364,34.972,1,0,0
2026-03-04 06:20:00,21.894,50.069,2.252,383.856,1.6703,32.298,1,0,0
2026-03-04 06:25:00,22.174,49.219,0.025,290.231,1.1041,34.485,1,0,0
2026-03-04 06:30:00,22.08,49.245,0.028,334.936,1.5759,32.477,1,0,0
2026-03-04 06:35:00,22.373,52.324,0.009,373.483,1.7967,36.091,1,0,0
2026-03-04 06:40:00,22.099,46.426,0.0,424.671,1.86,37.439,1,0,0
2026-03-04 06:45:00,21.918,48.558,0.016,432.725,1.9347,33.716,1,0,0
2026-03-04 06:50:00,22.206,49.052,0.039,457.457,2.0754,34.818,1,0,0
2026-03-04 06:55:00,21.109,47.074,0.033,1936.605,8.314,34.758,1,0,0
2026-03-04 07:00:00,22.315,48.345,0.06,303.865,1.3954,35.669,0,0,0
2026-03-04 07:05:00,20.95,45.309,0.079,275.417,1.1633,37.246,1,0,0
2026-03-04 07:10:00,21.671,50.62,0.049,377.594,1.825,36.251,1,0,0
2026-03-04 07:15:00,22.479,46.749,0.065,293.36,1.2604,38.192,1,0,0
